"uid","fare_amount","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count"
10441,34.83,"2013-03-19 22:36:00 UTC",-73.87285,40.774125,-73.971212,40.75814,2
39428,11,"2013-03-09 11:20:00 UTC",-73.975802,40.781607,-73.984795,40.760327,1
6911,4.5,"2013-03-15 23:00:03 UTC",-73.982869,40.742239,-73.989017,40.736888,4
33204,21,"2013-03-17 23:38:00 UTC",-73.982272,40.757775,-73.945663,40.711507,5
16455,4.5,"2013-03-27 17:09:44 UTC",-73.959129,40.771554,-73.956452,40.781115,1
56620,6.5,"2013-03-14 13:16:00 UTC",-73.972587,40.761495,-73.963335,40.758237,1
19705,7.5,"2013-03-22 13:35:12 UTC",-73.979343,40.752516,-73.990634,40.745265,1
360,12,"2013-03-07 22:17:14 UTC",-73.970264,40.759406,-73.981866,40.724518,1
67701,19.5,"2013-03-06 19:44:00 UTC",-73.998392,40.72872,-73.953025,40.783497,1
58730,15,"2013-03-11 14:53:43 UTC",-73.992824,40.730385,-73.973157,40.763984,1
4127,10,"2013-03-09 22:51:00 UTC",-73.983327,40.725942,-73.993115,40.740652,2
34850,5,"2013-03-18 17:03:11 UTC",-73.99192,40.744015,-73.989406,40.749874,2
13410,7.5,"2013-03-12 08:00:00 UTC",-73.952033,40.769392,-73.966817,40.75657,1
30705,11.5,"2013-03-19 23:14:39 UTC",-73.974356,40.791114,-73.953483,40.771668,4
69674,4.5,"2013-03-02 01:05:51 UTC",-73.951735,40.777892,-73.961277,40.765827,1
7030,35.83,"2013-03-18 13:04:00 UTC",-73.990043,40.746897,-73.864895,40.770455,1
63394,6.5,"2013-03-29 13:12:00 UTC",-73.978058,40.752435,-73.988252,40.742677,1
66390,6,"2013-03-02 22:26:00 UTC",-73.988695,40.746815,-73.99889,40.74067,3
36680,7.5,"2013-03-26 23:18:22 UTC",-73.981874,40.768181,-73.961447,40.764249,1
54031,6.5,"2013-03-01 17:24:00 UTC",-73.9817,40.770392,-73.98045,40.78222,2
31145,5,"2013-03-24 18:09:48 UTC",-74.005511,40.725638,-73.994435,40.732081,1
40531,18.5,"2013-03-13 13:48:00 UTC",-74.004282,40.707725,-73.989897,40.74014,1
38384,32.5,"2013-03-02 22:01:00 UTC",-73.875232,40.773812,-73.996795,40.729687,1
42592,13,"2013-03-11 05:09:41 UTC",-73.950849,40.771625,-73.993578,40.751436,1
25330,14.5,"2013-03-04 14:29:00 UTC",-73.987312,40.71853,-73.970545,40.756185,6
11675,7.5,"2013-03-26 17:12:15 UTC",-73.949108,40.773253,-73.968115,40.769558,2
8543,13,"2013-03-05 07:42:25 UTC",-74.010683,40.717494,-73.985021,40.692119,1
61744,12,"2013-03-21 23:54:25 UTC",-73.975158,40.749523,-73.942203,40.798976,1
61591,12,"2013-03-21 13:35:47 UTC",-73.960273,40.761772,-73.97704,40.78598,1
38891,5,"2013-03-10 22:24:00 UTC",-74.005017,40.722912,-73.99883,40.715075,2
4463,9,"2013-03-09 17:09:39 UTC",-73.994045,40.76214,-73.964926,40.772651,1
11915,5.5,"2013-03-15 22:04:46 UTC",-73.969511,40.738389,-73.969511,40.738389,1
52977,18,"2013-03-21 22:32:34 UTC",-73.988244,40.749152,-74.00775,40.70709,1
13860,17.5,"2013-03-24 12:38:00 UTC",-73.992697,40.713925,-73.961397,40.695352,1
19866,23,"2013-03-24 00:32:10 UTC",-73.957696,40.722131,-74.007872,40.739417,1
46997,4.5,"2013-03-18 23:26:00 UTC",-73.984002,40.765502,-73.99268,40.76869,1
19582,10,"2013-03-31 19:52:00 UTC",-73.97517,40.752142,-73.975947,40.732622,1
53872,6,"2013-03-22 21:44:00 UTC",-73.9565,40.771382,-73.967235,40.75659,1
62459,5,"2013-03-30 23:47:00 UTC",-73.958142,40.765467,-73.965755,40.765422,6
50183,4.5,"2013-03-21 20:11:38 UTC",-73.972638,40.75637,-73.978372,40.750133,3
38215,25,"2013-03-25 07:32:00 UTC",-73.782382,40.644605,-73.89182,40.678152,2
54086,16.5,"2013-03-23 19:30:40 UTC",-73.986288,40.758507,-73.987409,40.728815,4
13342,8,"2013-03-01 02:45:11 UTC",-74.006861,40.744231,-73.991943,40.73342,1
6133,17,"2013-03-07 10:06:10 UTC",-73.957012,40.774998,-73.946541,40.825782,1
14753,8.5,"2013-03-07 08:10:00 UTC",-73.963135,40.76904,-73.982242,40.762397,2
59808,4.5,"2013-03-02 16:15:00 UTC",-74.00043,40.732365,-73.998227,40.738792,6
68842,8.5,"2013-03-15 19:10:00 UTC",-73.96227,40.767652,-73.981465,40.773555,6
33415,8,"2013-03-23 01:32:04 UTC",-73.990543,40.761322,-74.00497,40.736685,1
41332,32.8,"2013-03-03 21:41:00 UTC",-73.870935,40.773695,-73.988183,40.755297,1
8089,37.33,"2013-03-25 07:01:38 UTC",-73.866312,40.771143,-73.977365,40.751827,1
33019,7,"2013-03-31 20:52:03 UTC",-73.986915,40.736605,-73.999112,40.74729,1
49252,12.5,"2013-03-31 02:35:13 UTC",-73.984602,40.742771,-73.954407,40.770245,1
4156,15.5,"2013-03-15 09:35:01 UTC",-73.985765,40.778128,-73.970362,40.759281,1
9212,10,"2013-03-15 14:35:00 UTC",-73.967807,40.771352,-73.977602,40.784197,6
11635,5,"2013-03-11 20:07:00 UTC",-73.970037,40.794777,-73.977937,40.788765,1
55,9.5,"2013-03-14 08:12:09 UTC",-73.991179,40.743792,-73.972845,40.753424,1
55796,15.5,"2013-03-06 18:23:00 UTC",-73.962735,40.766922,-73.994245,40.740322,1
42963,13.5,"2013-03-14 09:07:53 UTC",-73.97642,40.751549,-73.98812,40.743239,1
36531,7.5,"2013-03-08 06:26:00 UTC",-73.990015,40.756762,-73.969703,40.748942,4
2306,57.33,"2013-03-17 14:05:34 UTC",-73.782734,40.644448,-73.999198,40.743955,1
20308,5.5,"2013-03-16 01:24:34 UTC",-74.009127,40.717358,-74.002524,40.730586,1
59499,8.5,"2013-03-12 09:20:00 UTC",-73.979137,40.747223,-73.981732,40.758623,5
39926,7.5,"2013-03-21 12:49:00 UTC",-73.967292,40.765967,-73.952882,40.780405,1
56510,4.5,"2013-03-01 14:46:00 UTC",-73.974252,40.762965,-73.973532,40.758922,1
16915,13.5,"2013-03-23 18:59:00 UTC",-74.005802,40.717462,-74.007325,40.743425,5
35823,12,"2013-03-05 22:16:59 UTC",-74.005189,40.728936,-73.98972,40.749261,1
33391,5,"2013-03-11 05:47:46 UTC",-73.966204,40.764994,-73.976565,40.750329,1
39829,34.33,"2013-03-27 22:53:00 UTC",-73.87322,40.774117,-73.977692,40.77697,4
63519,13,"2013-03-28 14:35:07 UTC",-73.993337,40.74227,-73.962771,40.766656,1
67281,9.5,"2013-03-05 11:55:38 UTC",-73.99174,40.727018,-74.008928,40.714608,1
41478,10,"2013-03-15 18:12:00 UTC",-74.000122,40.732887,-73.98325,40.75131,6
64525,8.5,"2013-03-26 12:51:00 UTC",-73.991855,40.760592,-73.974942,40.780142,5
6971,5,"2013-03-01 13:04:07 UTC",-73.962667,40.775467,-73.959627,40.771168,1
27318,4.5,"2013-03-12 12:14:00 UTC",-73.96406,40.77117,-73.961477,40.776162,1
45287,25,"2013-03-25 15:46:44 UTC",-73.986743,40.739709,-73.946303,40.720514,1
19581,15,"2013-03-16 23:49:00 UTC",-73.998985,40.761097,-73.986362,40.734482,1
38636,11.5,"2013-03-23 01:18:11 UTC",-73.988731,40.731109,-73.985365,40.763578,4
12046,15,"2013-03-25 07:42:38 UTC",-74.006783,40.703943,-73.997589,40.740931,1
9277,11.5,"2013-03-11 23:59:19 UTC",-73.983516,40.760539,-73.989503,40.729851,1
10146,6.5,"2013-03-25 16:42:33 UTC",-73.991095,40.749828,-73.978489,40.753809,1
58766,21,"2013-03-16 22:26:51 UTC",-73.948689,40.78899,-73.986614,40.722186,1
2418,12.5,"2013-03-20 10:32:01 UTC",-74.006813,40.735588,-73.989576,40.767677,2
14841,10.5,"2013-03-05 15:41:00 UTC",-73.953057,40.782807,-73.976515,40.777357,6
41124,6,"2013-03-09 12:28:34 UTC",-73.991619,40.751007,-73.976702,40.751778,1
17918,5,"2013-03-07 11:21:29 UTC",-73.999704,40.725185,-74.00675,40.730695,1
65244,57.33,"2013-03-27 19:28:46 UTC",-73.790842,40.643918,-73.975842,40.764584,2
3305,7,"2013-03-31 20:49:00 UTC",-73.978675,40.759965,-73.99346,40.757132,1
66405,6.5,"2013-03-14 13:04:00 UTC",-74.00727,40.727452,-74,40.738097,4
45737,10.5,"2013-03-06 17:06:00 UTC",-73.983867,40.76301,-74.006387,40.739497,1
13028,6,"2013-03-20 12:46:07 UTC",-73.986171,40.745677,-73.995691,40.740704,1
2675,8.5,"2013-03-05 08:28:00 UTC",-73.95521,40.773507,-73.967685,40.760342,1
9582,13.5,"2013-03-16 17:59:00 UTC",-73.99212,40.743767,-73.988692,40.720937,5
45017,7.5,"2013-03-31 09:29:00 UTC",-73.973477,40.752372,-73.955093,40.77444,3
62518,10.5,"2013-03-29 23:00:00 UTC",-73.98908,40.724378,-73.961372,40.760438,1
42839,17,"2013-03-03 16:27:00 UTC",-73.955777,40.76811,-73.990637,40.724273,1
16734,11.5,"2013-03-30 12:58:59 UTC",-73.967217,40.803683,-73.982035,40.768693,1
13169,7.5,"2013-03-09 16:11:20 UTC",-73.955309,40.819992,-73.961596,40.80531,1
46563,27,"2013-03-21 18:28:07 UTC",-73.953602,40.785436,-74.004012,40.707608,2
17208,37.83,"2013-03-18 15:45:20 UTC",-73.993197,40.729682,-73.861701,40.768337,1
26810,7,"2013-03-20 12:54:24 UTC",-74.004509,40.733739,-74.000176,40.721425,1
38583,4.5,"2013-03-30 05:07:47 UTC",-73.986422,40.746294,-73.987707,40.738641,1
29632,15.5,"2013-03-07 17:34:49 UTC",-73.987941,40.732649,-73.991094,40.745103,4
18967,8.5,"2013-03-08 16:43:45 UTC",-73.973731,40.762773,-73.960065,40.758155,1
57735,15.5,"2013-03-14 09:32:58 UTC",-73.95115,40.77042,-73.988668,40.731707,1
58114,21,"2013-03-27 16:07:00 UTC",-73.945903,40.77773,-74.002757,40.733667,2
19758,9,"2013-03-26 11:09:40 UTC",-73.976571,40.739566,-73.983568,40.721522,4
6864,10,"2013-03-05 09:50:00 UTC",-73.98566,40.727197,-73.984708,40.745435,1
54850,26.5,"2013-03-15 01:13:02 UTC",-74.005676,40.738195,-73.94066,40.822234,1
15998,18.5,"2013-03-17 12:32:00 UTC",-73.988318,40.774727,-73.984608,40.72415,5
17382,18,"2013-03-29 22:01:01 UTC",-73.979785,40.762242,-73.95625,40.820468,5
27043,9.5,"2013-03-13 11:49:00 UTC",-73.97987,40.783667,-73.964068,40.771025,1
38446,5.5,"2013-03-20 17:44:00 UTC",-73.969685,40.763165,-73.972892,40.756657,1
10727,11.5,"2013-03-16 16:06:00 UTC",-73.96655,40.757497,-73.984227,40.73598,1
15130,7,"2013-03-15 02:09:00 UTC",-74.001282,40.73136,-73.98681,40.721367,1
32727,17,"2013-03-29 11:19:40 UTC",-73.996599,40.758142,-73.965914,40.806614,1
27694,8,"2013-03-13 10:11:56 UTC",-73.978122,40.753244,-73.972083,40.762804,2
10397,7.5,"2013-03-10 14:01:00 UTC",-74.009198,40.710972,-74.00607,40.725837,1
63896,6.5,"2013-03-23 07:32:05 UTC",-74.007884,40.7224,-73.997463,40.729433,1
23080,14,"2013-03-07 23:13:40 UTC",-73.987257,40.719933,-73.966915,40.757561,4
65199,8,"2013-03-08 18:00:00 UTC",-73.97285,40.793137,-73.960032,40.776417,1
20238,7,"2013-03-12 11:05:00 UTC",-73.976312,40.7442,-73.991035,40.751407,1
10561,19,"2013-03-14 23:02:06 UTC",-73.998134,40.733955,-73.979921,40.677878,1
68104,13.5,"2013-03-20 22:25:34 UTC",-73.996525,40.725567,-73.998706,40.676655,1
50298,8,"2013-03-06 21:45:00 UTC",-73.99977,40.75374,-73.993525,40.737677,4
4561,8.5,"2013-03-12 17:42:55 UTC",-73.955422,40.779633,-73.980157,40.786142,1
39233,8,"2013-03-18 13:33:28 UTC",-73.97923,40.755328,-73.973635,40.751445,1
22889,8,"2013-03-09 18:42:00 UTC",-73.953075,40.775797,-73.97166,40.782007,1
9904,18.5,"2013-03-07 20:31:46 UTC",-74.00272,40.76063,-73.978291,40.713383,2
53577,7,"2013-03-22 14:24:31 UTC",-73.97171,40.794774,-73.95959,40.809012,1
28071,6.5,"2013-03-20 16:36:00 UTC",-73.966402,40.794645,-73.954092,40.784462,1
7717,13,"2013-03-15 14:25:45 UTC",-73.958771,40.775097,-73.974224,40.737096,1
45368,21.5,"2013-03-08 13:57:51 UTC",-74.001121,40.747243,-73.930424,40.758462,1
37908,6.5,"2013-03-20 22:34:22 UTC",-73.982113,40.768772,-73.988317,40.756812,2
20596,19.5,"2013-03-28 08:48:36 UTC",-74.007967,40.70533,-73.970387,40.759747,1
23275,13,"2013-03-30 16:55:00 UTC",-74.004327,40.725725,-73.989325,40.758122,1
19212,5.5,"2013-03-14 20:21:11 UTC",-73.972631,40.744928,-73.967922,40.759075,1
62715,9,"2013-03-19 19:31:10 UTC",-73.965815,40.762055,-73.950365,40.786774,3
14351,8.5,"2013-03-30 23:18:00 UTC",-73.963875,40.799615,-73.941805,40.804185,4
45915,10.5,"2013-03-23 01:49:00 UTC",-73.981562,40.743217,-73.957495,40.774295,5
33335,6.5,"2013-03-20 20:05:01 UTC",-73.982407,40.767861,-73.98127,40.780809,1
10159,8,"2013-03-09 23:14:00 UTC",-73.972153,40.765377,-73.963372,40.759415,5
28904,7,"2013-03-21 15:25:04 UTC",-74.004782,40.718908,-73.992866,40.73715,1
36033,2.5,"2013-03-06 16:17:51 UTC",-73.98643,40.61594,-73.986163,40.616188,1
14972,14,"2013-03-17 08:28:20 UTC",-73.958356,40.81058,-73.982472,40.767019,1
68142,4.5,"2013-03-23 13:43:00 UTC",-74.002407,40.729167,-73.9972,40.732577,6
48306,57.33,"2013-03-04 14:39:32 UTC",-73.789179,40.641803,-73.985115,40.767742,1
33642,16,"2013-03-01 18:30:00 UTC",-73.950402,40.775292,-73.98252,40.727502,2
62644,9.5,"2013-03-18 15:26:52 UTC",-73.951909,40.769357,-73.982409,40.77345,2
8987,10,"2013-03-07 16:09:45 UTC",-73.97244,40.759076,-73.952917,40.77349,1
53138,11,"2013-03-26 15:09:00 UTC",-73.991687,40.744,-73.96673,40.766307,2
62618,12.5,"2013-03-22 09:07:44 UTC",-73.998635,40.760539,-74.010011,40.721267,1
65300,23.83,"2013-03-18 06:52:34 UTC",-73.917799,40.77127,-73.965917,40.803978,1
57575,17.5,"2013-03-03 02:03:00 UTC",-73.988827,40.727202,-73.960727,40.768025,1
28715,9.5,"2013-03-01 08:18:00 UTC",-73.96139,40.771677,-73.96927,40.75379,1
10123,30.33,"2013-03-15 09:57:08 UTC",-73.994185,40.751265,-73.933473,40.7175,1
24340,23.5,"2013-03-26 20:32:23 UTC",-73.985376,40.720607,-73.979324,40.786712,2
30081,10,"2013-03-15 18:03:00 UTC",-73.976837,40.751997,-73.976228,40.764567,2
65833,6.5,"2013-03-02 10:04:00 UTC",-73.958325,40.815962,-73.947145,40.815792,1
9279,6,"2013-03-12 22:02:00 UTC",-73.982255,40.757132,-73.98634,40.73126,1
68441,11,"2013-03-24 01:29:00 UTC",-73.924765,40.768447,-73.915627,40.744637,4
23590,11,"2013-03-26 17:24:08 UTC",-74.003073,40.73361,-74.013535,40.709132,4
65418,6.5,"2013-03-13 20:10:00 UTC",-74.007327,40.733847,-74.010173,40.720197,2
58457,14,"2013-03-16 20:57:00 UTC",-73.99502,40.743942,-73.953388,40.772677,2
54438,11.5,"2013-03-18 16:56:46 UTC",-74.006515,40.713817,-74.002732,40.749466,1
32782,5,"2013-03-23 07:47:48 UTC",-73.957052,40.767323,-73.95227,40.778233,1
55264,10,"2013-03-18 13:12:00 UTC",-74.005233,40.72273,-73.9826,40.745512,6
62422,8,"2013-03-02 12:18:00 UTC",-73.978715,40.74483,-73.962912,40.758157,5
30910,10,"2013-03-02 21:21:03 UTC",-74.000122,40.735023,-74.008077,40.717127,2
20570,10.5,"2013-03-03 16:52:00 UTC",-73.977928,40.758947,-73.981842,40.771832,6
44348,9.5,"2013-03-03 18:16:00 UTC",-73.994043,40.751025,-73.991188,40.770257,1
60762,10.5,"2013-03-13 11:01:00 UTC",-73.98228,40.777217,-73.997742,40.753087,1
21436,6.5,"2013-03-31 22:19:14 UTC",-73.979516,40.762142,-73.990305,40.749979,1
29117,17.5,"2013-03-28 13:15:54 UTC",-73.972066,40.760046,-73.999514,40.722386,1
1342,5.5,"2013-03-07 14:23:09 UTC",-73.960095,40.77048,-73.961963,40.779422,3
33778,8.5,"2013-03-29 12:48:21 UTC",-73.979388,40.771802,-73.958918,40.772098,1
6688,5,"2013-03-01 12:10:00 UTC",-73.98108,40.750278,-73.974493,40.759718,2
64168,6,"2013-03-01 10:54:00 UTC",-73.957918,40.78204,-73.965718,40.771093,1
44788,16,"2013-03-29 06:08:00 UTC",-73.965515,40.80613,-74.004753,40.757327,6
24069,4.5,"2013-03-07 06:49:00 UTC",-73.965952,40.762102,-73.961067,40.769877,5
5999,4,"2013-03-15 20:54:00 UTC",-73.983785,40.755442,-73.99066,40.750662,1
5316,5,"2013-03-06 10:13:00 UTC",-73.959738,40.769282,-73.95446,40.778067,3
69907,12.5,"2013-03-28 21:40:52 UTC",-73.954879,40.765441,-73.982095,40.727833,2
9482,13,"2013-03-14 17:49:01 UTC",-73.985744,40.744017,-73.957509,40.785459,1
25105,8.5,"2013-03-04 18:22:22 UTC",-73.973197,40.785211,-73.965529,40.805677,1
57161,15.5,"2013-03-13 07:13:09 UTC",-74.0153,40.71829,-73.975657,40.756082,1
40296,10,"2013-03-03 12:18:02 UTC",-73.987721,40.724385,-74.00428,40.741518,1
43519,5,"2013-03-26 10:26:00 UTC",-73.956377,40.771442,-73.960783,40.765467,1
1587,7,"2013-03-02 16:46:00 UTC",-73.963275,40.777502,-73.981577,40.770265,1
30105,36.83,"2013-03-20 16:40:00 UTC",-73.86251,40.768945,-73.985382,40.75774,1
22558,8,"2013-03-14 21:24:17 UTC",-73.984678,40.744942,-73.978179,40.729439,1
1557,36.33,"2013-03-14 14:58:00 UTC",-73.976112,40.751587,-73.872097,40.774417,1
1333,4.5,"2013-03-16 13:07:52 UTC",-73.999041,40.734824,-73.994062,40.741246,1
58794,8.5,"2013-03-12 18:19:00 UTC",-74.002987,40.720217,-74.006155,40.734682,5
18385,6,"2013-03-27 10:58:00 UTC",-73.979952,40.75124,-73.985322,40.743057,2
62867,21,"2013-03-01 07:17:31 UTC",-73.969742,40.800202,-73.989767,40.742206,1
13673,8,"2013-03-10 04:13:11 UTC",-73.977907,40.746468,-73.996991,40.742463,1
38552,5,"2013-03-09 08:03:00 UTC",-73.958403,40.768817,-73.954958,40.777327,6
61947,13.5,"2013-03-15 21:09:00 UTC",-74.004917,40.73746,-73.975135,40.78743,1
34951,12,"2013-03-03 01:34:00 UTC",-73.964337,40.719592,-73.986512,40.725977,1
15251,8,"2013-03-15 22:03:04 UTC",-73.963232,40.765686,-73.981195,40.744449,1
49654,4,"2013-03-20 20:23:00 UTC",-73.977897,40.756862,-73.977637,40.753095,1
48304,8.5,"2013-03-22 08:50:50 UTC",-73.977167,40.753403,-73.995359,40.763719,1
529,7,"2013-03-09 21:17:45 UTC",-74.008595,40.719053,-73.998449,40.722164,4
19290,17.5,"2013-03-16 11:26:38 UTC",-73.96801,40.75138,-73.975858,40.781607,1
50202,4.5,"2013-03-15 08:28:00 UTC",-73.98782,40.755035,-73.983213,40.75125,1
13914,12.5,"2013-03-15 23:07:00 UTC",-73.99518,40.739885,-73.99173,40.764635,4
10536,9,"2013-03-11 17:17:00 UTC",-73.973943,40.754192,-73.990715,40.755785,1
30553,9,"2013-03-03 15:55:00 UTC",-73.980222,40.77566,-73.989137,40.756947,6
3586,10.5,"2013-03-26 21:21:00 UTC",-73.95149,40.769972,-73.983517,40.766092,2
57823,8.5,"2013-03-01 07:13:32 UTC",-73.975727,40.733248,-73.975869,40.75364,1
64552,10.5,"2013-03-02 20:33:00 UTC",-73.986547,40.755802,-73.982615,40.776522,4
25152,8,"2013-03-22 19:23:20 UTC",-73.999776,40.730187,-73.985919,40.73493,1
1100,16,"2013-03-28 07:20:00 UTC",-73.972065,40.746442,-74.01267,40.702282,6
43349,18.5,"2013-03-30 21:00:49 UTC",-73.988659,40.748521,-73.998073,40.71693,1
50842,5.5,"2013-03-25 11:45:00 UTC",-73.98197,40.768922,-73.98835,40.776582,1
20708,14,"2013-03-21 10:00:20 UTC",-73.986435,40.721955,-73.993688,40.697657,1
33559,12.5,"2013-03-02 17:36:00 UTC",-73.983402,40.755905,-73.952955,40.781722,1
55981,6.5,"2013-03-14 15:13:27 UTC",-73.981074,40.779287,-73.980763,40.770781,1
54864,10,"2013-03-17 00:40:00 UTC",-73.949112,40.770897,-73.974928,40.73432,6
45967,8,"2013-03-23 23:23:59 UTC",-73.984064,40.729349,-74.004908,40.739887,2
64395,34,"2013-03-22 12:21:00 UTC",-73.970095,40.783817,-73.781487,40.647357,1
42992,19.5,"2013-03-08 11:50:00 UTC",-73.97892,40.78752,-73.9899,40.734087,2
40774,7,"2013-03-23 15:56:00 UTC",-74.00384,40.707675,-73.99427,40.719542,5
2816,4,"2013-03-07 10:40:33 UTC",-73.969881,40.789767,-73.967956,40.793091,1
54263,52,"2013-03-27 08:55:54 UTC",-73.776682,40.645649,-73.963509,40.758432,1
9709,11,"2013-03-22 10:24:00 UTC",-74.01644,40.7149,-74.002978,40.744722,1
10733,10,"2013-03-07 05:22:00 UTC",-73.984005,40.73752,-73.956342,40.775595,1
46042,5,"2013-03-20 21:01:00 UTC",-73.992118,40.758157,-73.981852,40.764795,1
31173,8.5,"2013-03-21 19:40:00 UTC",-73.99747,40.74659,-73.982017,40.743477,1
17308,16,"2013-03-14 17:40:06 UTC",-73.977061,40.764566,-73.987063,40.760446,2
32392,18.5,"2013-03-09 23:04:14 UTC",-73.972048,40.753866,-74.008827,40.71538,1
29283,9,"2013-03-21 11:08:00 UTC",-73.982107,40.764482,-73.981065,40.754067,2
14133,16.5,"2013-03-24 12:17:00 UTC",-73.9907,40.724187,-73.9862,40.769155,2
25632,11.5,"2013-03-19 09:51:00 UTC",-73.983315,40.774622,-73.978605,40.76145,1
59518,11,"2013-03-28 00:44:00 UTC",-73.96778,40.762437,-73.915348,40.756742,1
62534,5,"2013-03-24 01:22:35 UTC",-73.984262,40.724999,-73.991722,40.727029,3
32931,9,"2013-03-20 14:58:00 UTC",-73.988015,40.73789,-73.99811,40.719667,6
31851,7,"2013-03-01 15:17:00 UTC",-73.978645,40.745035,-73.980658,40.761507,6
66170,6.5,"2013-03-30 20:42:29 UTC",-73.978624,40.683746,-73.978682,40.670418,1
69733,17.5,"2013-03-30 17:09:14 UTC",-73.990589,40.763974,-73.987473,40.721919,1
35701,10,"2013-03-06 09:25:00 UTC",-74.017503,40.708459,-73.992958,40.717882,1
4712,8,"2013-03-12 18:22:00 UTC",-73.972828,40.76482,-73.981712,40.778902,1
55583,8.5,"2013-03-05 12:04:00 UTC",-73.96864,40.791257,-74.004387,40.752512,2
21205,20.5,"2013-03-01 12:16:00 UTC",-73.969023,40.790717,-73.967692,40.771435,4
46822,7.5,"2013-03-31 20:31:18 UTC",-73.992031,40.724747,-73.999611,40.732759,2
57950,5.5,"2013-03-19 17:36:00 UTC",-73.986097,40.752657,-73.97519,40.746137,1
10310,9,"2013-03-17 15:19:00 UTC",-73.963365,40.7626,-73.978428,40.74177,5
6831,9.5,"2013-03-18 14:15:00 UTC",-73.995037,40.743977,-73.979185,40.752477,3
24575,20.5,"2013-03-28 00:15:06 UTC",-73.967682,40.762955,-73.90005,40.814965,1
179,9,"2013-03-02 14:36:00 UTC",-73.96804,40.765442,-73.98459,40.742862,1
56798,5.5,"2013-03-15 10:00:00 UTC",-73.963875,40.771132,-73.969148,40.763937,1
37419,4,"2013-03-03 02:22:00 UTC",-73.990607,40.718577,-73.995972,40.720202,2
18613,4.5,"2013-03-16 07:44:36 UTC",-73.992677,40.75649,-74.000818,40.757612,2
15792,14,"2013-03-21 19:13:00 UTC",-73.975872,40.761075,-73.99341,40.73425,1
20098,79.33,"2013-03-30 06:40:00 UTC",-73.785955,40.651165,-73.808537,40.935827,1
23140,4,"2013-03-13 12:05:00 UTC",-73.963455,40.775217,-73.96386,40.774432,1
68385,10.5,"2013-03-09 16:44:21 UTC",-73.97454,40.74786,-73.98908,40.722237,2
15120,11,"2013-03-13 18:58:40 UTC",-74.00613,40.735242,-73.98691,40.721196,1
5439,7,"2013-03-05 09:48:00 UTC",-73.987517,40.780455,-73.9739,40.792257,5
14939,6,"2013-03-25 15:15:00 UTC",-73.977435,40.755267,-73.965958,40.763832,6
62432,16.5,"2013-03-27 22:18:00 UTC",-74.006807,40.735527,-73.983622,40.686402,1
21071,7,"2013-03-30 18:15:00 UTC",-73.97773,40.758152,-73.98232,40.770442,1
37763,8.5,"2013-03-31 17:47:47 UTC",-73.991249,40.729792,-73.973326,40.753515,1
25371,19,"2013-03-04 23:51:00 UTC",-73.990517,40.755897,-73.973527,40.691622,1
22861,4.5,"2013-03-09 08:56:57 UTC",-73.976977,40.787481,-73.971415,40.794805,1
22369,6,"2013-03-07 08:07:00 UTC",-73.980382,40.748502,-73.985832,40.754917,2
15999,5.5,"2013-03-21 21:58:00 UTC",-73.8336,40.748893,-73.831247,40.749097,1
1511,6,"2013-03-16 14:04:00 UTC",-73.987447,40.691915,-73.99369,40.686952,2
24907,5.5,"2013-03-21 16:21:18 UTC",-73.972557,40.759054,-73.968138,40.765379,1
3051,7,"2013-03-21 07:18:42 UTC",-73.990935,40.747289,-74.001658,40.756496,1
65953,34.5,"2013-03-28 12:24:00 UTC",-74.010125,40.720607,-73.97481,40.763062,1
42487,13,"2013-03-25 09:07:00 UTC",-73.96488,40.764062,-73.99269,40.737052,5
21401,10.5,"2013-03-10 19:42:00 UTC",-73.995372,40.759807,-73.967447,40.759845,5
25928,13,"2013-03-30 10:10:24 UTC",-73.985632,40.73157,-73.991659,40.749696,1
64973,5.5,"2013-03-16 14:18:00 UTC",-73.996935,40.720657,-74.00443,40.724132,1
41444,9,"2013-03-13 07:38:00 UTC",-73.956602,40.767167,-73.97304,40.759522,1
37397,10,"2013-03-26 07:44:00 UTC",-73.997807,40.736187,-73.973527,40.762312,1
44919,5,"2013-03-21 13:36:00 UTC",-73.974637,40.787482,-73.981532,40.780582,5
61010,16.5,"2013-03-19 13:09:57 UTC",-73.973274,40.678579,-73.985932,40.732604,1
26626,12,"2013-03-03 03:18:00 UTC",-73.99741,40.720977,-73.977935,40.725392,1
8650,3.5,"2013-03-19 13:09:11 UTC",-74.005781,40.727836,-74.005068,40.725605,1
14789,13,"2013-03-03 15:29:00 UTC",-73.949478,40.783647,-73.980082,40.756587,1
